0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00007296, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00519395, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01031709, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01544595, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02064705, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02580404, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03100109, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03624392, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04156804, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04673290, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05199504, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05721903, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06242895, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06770802, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07297397, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07825708, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08353710, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08877993, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09404612, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09930491, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10461497, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11005902, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11540508, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12074208, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12602806, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13129592, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13658309, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14185810, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14711404, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15240407, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15767694, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16295099, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16822410, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17350101, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17877603, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18403912, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18927503, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19454098, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19980311, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20503902, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21030402, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21557498, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22083211, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22624803, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23157096, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23702097, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24237299, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24768996, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25297904, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25826693, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26353097, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26879311, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27407598, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27936196, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28463697, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28990102, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.29517794, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30045104, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30570292, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31098008, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31625104, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.32147193, 0
