0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00007701, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00517797, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01030111, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01544094, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02056813, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02566409, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03080106, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03592992, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04102492, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04616904, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05129695, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05642414, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06151795, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06664300, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07176304, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07688308, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08200312, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08712196, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09224200, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09736395, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10248613, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10761714, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11274815, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11788011, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12301111, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12814403, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13327003, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13837314, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14346600, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14855313, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15363193, 0
