0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00007987, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.00521684, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01034594, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.01547790, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02059984, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.02572203, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03084588, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.03597999, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04110003, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.04622006, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05134201, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.05646300, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06158400, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.06667495, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07179594, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.07691693, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08203697, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.08715701, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09227800, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.09739685, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10253787, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.10767007, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11280084, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.11793303, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12306285, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.12819386, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13331795, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.13845086, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14359403, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.14873290, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15386486, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.15900993, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16414285, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.16927385, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17440486, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.17953587, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18467188, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.18980193, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.19493484, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20006585, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.20519805, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21032906, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.21546292, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22059298, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.22572398, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23085403, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.23598504, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24111700, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.24623799, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25136995, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.25650287, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26163793, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.26676893, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27189994, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.27702093, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28215289, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.28728485, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.29241705, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.29754901, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30268002, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.30781198, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31294394, 0
0.00000000, 0.00000000, 0.00000000, 0.0000, 0, 0.31807590, 0
